StartTime: 2023-03-29 14:41:31.789
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz
0x50	 14:41:32.509	 2023-03-28 13:45:31.271	0,0732	0,8462	-0,1016	7,8125	14,1602	3,2349	96,5314	-2,0270	-130,4077	36,61	3,96	-1924	3802	1068
0x50	 14:41:32.509	 2023-03-28 13:45:31.276	0,0762	0,8413	-0,1011	5,5542	14,7095	1,4038	96,5588	-2,0490	-130,3198	36,64	3,96	-1922	3801	1070
0x50	 14:41:32.509	 2023-03-28 13:45:31.281	0,0762	0,8413	-0,1011	5,5542	14,7095	1,4038	96,5808	-2,0654	-130,2319	36,64	3,96	-1919	3800	1076
0x50	 14:41:32.509	 2023-03-28 13:45:31.286	0,0762	0,8413	-0,1011	5,5542	14,7095	1,4038	96,6083	-2,0874	-130,1495	36,64	3,96	-1916	3799	1084
0x50	 14:41:32.520	 2023-03-28 13:45:31.291	0,0762	0,8413	-0,1011	5,5542	14,7095	1,4038	96,6302	-2,1094	-130,0616	36,64	3,96	-1912	3796	1090
0x50	 14:41:32.520	 2023-03-28 13:45:31.296	0,0781	0,8418	-0,0962	5,2490	14,0381	0,1831	96,6577	-2,1259	-129,9792	36,64	3,96	-1906	3795	1095
0x50	 14:41:32.520	 2023-03-28 13:45:31.301	0,0781	0,8418	-0,0962	5,2490	14,0381	0,1831	96,6797	-2,1423	-129,8969	36,64	3,96	-1903	3794	1099
0x50	 14:41:32.561	 2023-03-28 13:45:31.306	0,0781	0,8418	-0,0962	5,2490	14,0381	0,1831	96,7017	-2,1533	-129,8145	36,64	3,96	-1901	3794	1102
0x50	 14:41:32.562	 2023-03-28 13:45:31.311	0,0781	0,8418	-0,0962	5,2490	14,0381	0,1831	96,7236	-2,1698	-129,7321	36,64	3,96	-1897	3793	1106
0x50	 14:41:32.562	 2023-03-28 13:45:31.316	0,0693	0,8638	-0,0898	5,7983	14,8926	-0,6714	96,7511	-2,1808	-129,6442	36,64	3,96	-1897	3794	1111
0x50	 14:41:32.562	 2023-03-28 13:45:31.321	0,0693	0,8638	-0,0898	5,7983	14,8926	-0,6714	96,7731	-2,1918	-129,5563	36,64	3,96	-1898	3796	1120
0x50	 14:41:32.562	 2023-03-28 13:45:31.326	0,0693	0,8638	-0,0898	5,7983	14,8926	-0,6714	96,7950	-2,2028	-129,4739	36,64	3,96	-1895	3798	1131
0x50	 14:41:32.562	 2023-03-28 13:45:31.331	0,0693	0,8638	-0,0898	5,7983	14,8926	-0,6714	96,8225	-2,2137	-129,3915	36,64	3,96	-1895	3801	1141
0x50	 14:41:32.562	 2023-03-28 13:45:31.336	0,0557	0,8931	-0,0942	5,6763	16,9067	-2,3804	96,8445	-2,2192	-129,2926	36,61	3,96	-1897	3802	1147
0x50	 14:41:32.562	 2023-03-28 13:45:31.341	0,0557	0,8931	-0,0942	5,6763	16,9067	-2,3804	96,8665	-2,2247	-129,1992	36,61	3,96	-1899	3802	1150
0x50	 14:41:32.641	 2023-03-28 13:45:31.346	0,0557	0,8931	-0,0942	5,6763	16,9067	-2,3804	96,8884	-2,2302	-129,1058	36,61	3,96	-1900	3801	1150
0x50	 14:41:32.641	 2023-03-28 13:45:31.351	0,0557	0,8931	-0,0942	5,6763	16,9067	-2,3804	96,9104	-2,2302	-129,0125	36,61	3,96	-1898	3798	1153
0x50	 14:41:32.642	 2023-03-28 13:45:31.356	0,0322	0,9297	-0,1079	6,8359	14,0381	-4,2114	96,9379	-2,2247	-128,9301	36,61	3,96	-1896	3797	1157
0x50	 14:41:32.642	 2023-03-28 13:45:31.361	0,0322	0,9297	-0,1079	6,8359	14,0381	-4,2114	96,9708	-2,2192	-128,8531	36,61	3,96	-1893	3795	1165
0x50	 14:41:32.642	 2023-03-28 13:45:31.366	0,0322	0,9297	-0,1079	6,8359	14,0381	-4,2114	96,9983	-2,2083	-128,7762	36,61	3,96	-1891	3796	1174
0x50	 14:41:32.648	 2023-03-28 13:45:31.371	0,0322	0,9297	-0,1079	6,8359	14,0381	-4,2114	97,0258	-2,2028	-128,6993	36,61	3,96	-1887	3798	1182
0x50	 14:41:32.648	 2023-03-28 13:45:31.376	0,0098	0,9624	-0,1270	9,0942	11,7188	-4,5166	97,0642	-2,1863	-128,6334	36,63	3,96	-1883	3798	1191
0x50	 14:41:32.649	 2023-03-28 13:45:31.381	0,0098	0,9624	-0,1270	9,0942	11,7188	-4,5166	97,1027	-2,1753	-128,5675	36,63	3,96	-1882	3799	1200
0x50	 14:41:32.649	 2023-03-28 13:45:31.386	0,0098	0,9624	-0,1270	9,0942	11,7188	-4,5166	97,1466	-2,1643	-128,5071	36,63	3,96	-1880	3797	1208
0x50	 14:41:32.649	 2023-03-28 13:45:31.391	0,0098	0,9624	-0,1270	9,0942	11,7188	-4,5166	97,1851	-2,1533	-128,4467	36,63	3,96	-1877	3793	1213
0x50	 14:41:32.649	 2023-03-28 13:45:31.396	0,0083	0,9756	-0,1504	11,9019	8,6060	-4,2725	97,2400	-2,1368	-128,4027	36,62	3,96	-1875	3791	1220
0x50	 14:41:32.649	 2023-03-28 13:45:31.401	0,0083	0,9756	-0,1504	11,9019	8,6060	-4,2725	97,2949	-2,1204	-128,3588	36,62	3,96	-1875	3791	1226
0x50	 14:41:32.649	 2023-03-28 13:45:31.406	0,0083	0,9756	-0,1504	11,9019	8,6060	-4,2725	97,3499	-2,1094	-128,3203	36,62	3,96	-1874	3791	1231
0x50	 14:41:32.649	 2023-03-28 13:45:31.411	0,0083	0,9756	-0,1504	11,9019	8,6060	-4,2725	97,4048	-2,0929	-128,2764	36,62	3,96	-1875	3790	1237
0x50	 14:41:32.649	 2023-03-28 13:45:31.416	0,0269	0,9741	-0,1802	14,0381	5,7373	-4,0283	97,4707	-2,0764	-128,2489	36,66	3,96	-1878	3788	1240
0x50	 14:41:32.655	 2023-03-28 13:45:31.421	0,0269	0,9741	-0,1802	14,0381	5,7373	-4,0283	97,5421	-2,0599	-128,2269	36,66	3,96	-1881	3786	1240
0x50	 14:41:32.655	 2023-03-28 13:45:31.426	0,0269	0,9741	-0,1802	14,0381	5,7373	-4,0283	97,6080	-2,0435	-128,1995	36,66	3,96	-1887	3783	1243
0x50	 14:41:32.655	 2023-03-28 13:45:31.431	0,0269	0,9741	-0,1802	14,0381	5,7373	-4,0283	97,6740	-2,0270	-128,1775	36,66	3,96	-1889	3781	1247
0x50	 14:41:32.655	 2023-03-28 13:45:31.436	0,0425	0,9609	-0,1865	14,2822	6,0425	-4,1504	97,7454	-2,0105	-128,1500	36,62	3,96	-1890	3779	1252
0x50	 14:41:32.655	 2023-03-28 13:45:31.441	0,0425	0,9609	-0,1865	14,2822	6,0425	-4,1504	97,8168	-1,9940	-128,1281	36,62	3,96	-1892	3776	1258
0x50	 14:41:32.655	 2023-03-28 13:45:31.446	0,0425	0,9609	-0,1865	14,2822	6,0425	-4,1504	97,8827	-1,9775	-128,1061	36,62	3,96	-1891	3773	1267
0x50	 14:41:32.671	 2023-03-28 13:45:31.451	0,0425	0,9609	-0,1865	14,2822	6,0425	-4,1504	97,9541	-1,9611	-128,0841	36,62	3,96	-1891	3769	1277
0x50	 14:41:32.671	 2023-03-28 13:45:31.456	0,0518	0,9590	-0,1782	11,6577	10,3149	-4,6387	98,0090	-1,9501	-128,0402	36,60	3,96	-1891	3767	1289
0x50	 14:41:32.671	 2023-03-28 13:45:31.461	0,0518	0,9590	-0,1782	11,6577	10,3149	-4,6387	98,0695	-1,9336	-127,9962	36,60	3,96	-1893	3764	1299
0x50	 14:41:32.671	 2023-03-28 13:45:31.466	0,0518	0,9590	-0,1782	11,6577	10,3149	-4,6387	98,1244	-1,9171	-127,9578	36,60	3,96	-1895	3760	1306
0x50	 14:41:32.671	 2023-03-28 13:45:31.471	0,0518	0,9590	-0,1782	11,6577	10,3149	-4,6387	98,1793	-1,9061	-127,9138	36,60	3,96	-1895	3757	1312
0x50	 14:41:32.721	 2023-03-28 13:45:31.476	0,0601	0,9795	-0,1514	6,7749	15,2588	-5,3101	98,2123	-1,8896	-127,8479	36,64	3,96	-1896	3754	1316
0x50	 14:41:32.721	 2023-03-28 13:45:31.481	0,0601	0,9795	-0,1514	6,7749	15,2588	-5,3101	98,2397	-1,8787	-127,7820	36,64	3,96	-1896	3753	1324
0x50	 14:41:32.721	 2023-03-28 13:45:31.486	0,0601	0,9795	-0,1514	6,7749	15,2588	-5,3101	98,2727	-1,8622	-127,7216	36,64	3,96	-1900	3755	1332
0x50	 14:41:32.721	 2023-03-28 13:45:31.491	0,0601	0,9795	-0,1514	6,7749	15,2588	-5,3101	98,3057	-1,8512	-127,6556	36,64	3,96	-1906	3756	1340
0x50	 14:41:32.721	 2023-03-28 13:45:31.496	0,0566	1,0029	-0,0952	-0,5493	16,6626	-5,7373	98,2947	-1,8347	-127,5842	36,64	3,96	-1911	3757	1348
0x50	 14:41:32.746	 2023-03-28 13:45:31.501	0,0566	1,0029	-0,0952	-0,5493	16,6626	-5,7373	98,2892	-1,8182	-127,5073	36,64	3,96	-1915	3757	1357
0x50	 14:41:32.746	 2023-03-28 13:45:31.506	0,0566	1,0029	-0,0952	-0,5493	16,6626	-5,7373	98,2837	-1,8073	-127,4359	36,64	3,96	-1918	3756	1362
0x50	 14:41:32.746	 2023-03-28 13:45:31.511	0,0566	1,0029	-0,0952	-0,5493	16,6626	-5,7373	98,2727	-1,7908	-127,3645	36,64	3,96	-1915	3755	1368
0x50	 14:41:32.746	 2023-03-28 13:45:31.516	0,0464	1,0039	-0,0503	-4,2725	14,0381	-5,3101	98,2452	-1,7798	-127,3041	36,64	3,96	-1912	3754	1375
0x50	 14:41:32.746	 2023-03-28 13:45:31.521	0,0464	1,0039	-0,0503	-4,2725	14,0381	-5,3101	98,2178	-1,7633	-127,2437	36,64	3,96	-1910	3753	1379
0x50	 14:41:32.770	 2023-03-28 13:45:31.526	0,0464	1,0039	-0,0503	-4,2725	14,0381	-5,3101	98,1903	-1,7523	-127,1887	36,64	3,96	-1909	3748	1382
0x50	 14:41:32.770	 2023-03-28 13:45:31.531	0,0464	1,0039	-0,0503	-4,2725	14,0381	-5,3101	98,1628	-1,7358	-127,1283	36,64	3,96	-1909	3744	1386
0x50	 14:41:32.773	 2023-03-28 13:45:31.536	0,0200	0,9844	-0,0479	-2,7466	7,9956	-4,1504	98,1409	-1,7249	-127,0953	36,64	3,96	-1911	3741	1392
0x50	 14:41:32.773	 2023-03-28 13:45:31.541	0,0200	0,9844	-0,0479	-2,7466	7,9956	-4,1504	98,1189	-1,7084	-127,0679	36,64	3,96	-1911	3740	1400
0x50	 14:41:32.773	 2023-03-28 13:45:31.546	0,0200	0,9844	-0,0479	-2,7466	7,9956	-4,1504	98,1024	-1,6974	-127,0349	36,64	3,96	-1911	3739	1409
0x50	 14:41:32.773	 2023-03-28 13:45:31.551	0,0200	0,9844	-0,0479	-2,7466	7,9956	-4,1504	98,0804	-1,6809	-127,0074	36,64	3,96	-1913	3739	1413
0x50	 14:41:32.793	 2023-03-28 13:45:31.556	0,0200	0,9844	-0,0479	-2,7466	7,9956	-4,1504	98,0530	-1,6699	-126,9800	36,64	3,96	-1912	3739	1416
0x50	 14:41:32.793	 2023-03-28 13:45:31.561	0,0000	0,9575	-0,0928	1,6479	3,6011	-3,2959	98,0585	-1,6534	-126,9690	36,64	3,96	-1907	3737	1416
0x50	 14:41:32.793	 2023-03-28 13:45:31.566	0,0000	0,9575	-0,0928	1,6479	3,6011	-3,2959	98,0585	-1,6425	-126,9635	36,64	3,96	-1904	3736	1419
0x50	 14:41:32.793	 2023-03-28 13:45:31.571	0,0000	0,9575	-0,0928	1,6479	3,6011	-3,2959	98,0585	-1,6260	-126,9580	36,64	3,96	-1901	3736	1423
0x50	 14:41:32.793	 2023-03-28 13:45:31.576	0,0000	0,9575	-0,0928	1,6479	3,6011	-3,2959	98,0585	-1,6150	-126,9525	36,64	3,96	-1901	3736	1424
0x50	 14:41:32.801	 2023-03-28 13:45:31.581	0,0063	0,9473	-0,1338	4,2725	0,5493	-2,9297	98,0695	-1,5985	-126,9635	36,63	3,96	-1902	3737	1426
0x50	 14:41:32.801	 2023-03-28 13:45:31.586	0,0063	0,9473	-0,1338	4,2725	0,5493	-2,9297	98,0859	-1,5820	-126,9745	36,63	3,96	-1903	3735	1424
0x50	 14:41:32.801	 2023-03-28 13:45:31.591	0,0063	0,9473	-0,1338	4,2725	0,5493	-2,9297	98,0969	-1,5656	-126,9855	36,63	3,96	-1903	3733	1418
0x50	 14:41:32.801	 2023-03-28 13:45:31.596	0,0063	0,9473	-0,1338	4,2725	0,5493	-2,9297	98,1134	-1,5546	-126,9965	36,63	3,96	-1901	3731	1415
0x50	 14:41:32.801	 2023-03-28 13:45:31.601	0,0293	0,9565	-0,1914	5,9814	-2,0142	-2,7466	98,1409	-1,5381	-127,0184	36,61	3,96	-1899	3728	1413
0x50	 14:41:32.854	 2023-03-28 13:45:31.606	0,0293	0,9565	-0,1914	5,9814	-2,0142	-2,7466	98,1628	-1,5216	-127,0459	36,61	3,96	-1897	3726	1414
0x50	 14:41:32.857	 2023-03-28 13:45:31.611	0,0293	0,9565	-0,1914	5,9814	-2,0142	-2,7466	98,1903	-1,5051	-127,0679	36,61	3,96	-1894	3724	1419
0x50	 14:41:32.857	 2023-03-28 13:45:31.616	0,0293	0,9565	-0,1914	5,9814	-2,0142	-2,7466	98,2123	-1,4886	-127,0953	36,61	3,96	-1893	3723	1426
0x50	 14:41:32.857	 2023-03-28 13:45:31.621	0,0527	0,9902	-0,2236	2,8076	0,0000	-2,5024	98,2233	-1,4722	-127,1173	36,57	3,96	-1892	3721	1429
0x50	 14:41:32.857	 2023-03-28 13:45:31.626	0,0527	0,9902	-0,2236	2,8076	0,0000	-2,5024	98,2397	-1,4612	-127,1338	36,57	3,96	-1890	3720	1430
0x50	 14:41:32.857	 2023-03-28 13:45:31.631	0,0527	0,9902	-0,2236	2,8076	0,0000	-2,5024	98,2507	-1,4502	-127,1503	36,57	3,96	-1892	3718	1430
0x50	 14:41:32.869	 2023-03-28 13:45:31.636	0,0527	0,9902	-0,2236	2,8076	0,0000	-2,5024	98,2617	-1,4337	-127,1722	36,57	3,96	-1896	3717	1427
0x50	 14:41:32.869	 2023-03-28 13:45:31.641	0,0605	1,0190	-0,2148	-0,4272	3,9063	-2,5635	98,2562	-1,4282	-127,1722	36,64	3,96	-1899	3716	1427
0x50	 14:41:32.869	 2023-03-28 13:45:31.646	0,0605	1,0190	-0,2148	-0,4272	3,9063	-2,5635	98,2562	-1,4172	-127,1722	36,64	3,96	-1903	3717	1426
0x50	 14:41:32.869	 2023-03-28 13:45:31.651	0,0605	1,0190	-0,2148	-0,4272	3,9063	-2,5635	98,2562	-1,4063	-127,1722	36,64	3,96	-1902	3717	1425
0x50	 14:41:32.869	 2023-03-28 13:45:31.656	0,0605	1,0190	-0,2148	-0,4272	3,9063	-2,5635	98,2507	-1,4008	-127,1722	36,64	3,96	-1901	3716	1424
0x50	 14:41:32.885	 2023-03-28 13:45:31.661	0,0483	1,0356	-0,1836	-1,9531	6,9580	-2,9907	98,2397	-1,3898	-127,1558	36,64	3,96	-1898	3714	1422
0x50	 14:41:32.885	 2023-03-28 13:45:31.666	0,0483	1,0356	-0,1836	-1,9531	6,9580	-2,9907	98,2343	-1,3843	-127,1393	36,64	3,96	-1898	3712	1421
0x50	 14:41:32.885	 2023-03-28 13:45:31.671	0,0483	1,0356	-0,1836	-1,9531	6,9580	-2,9907	98,2233	-1,3733	-127,1283	36,64	3,96	-1896	3710	1421
0x50	 14:41:32.885	 2023-03-28 13:45:31.676	0,0483	1,0356	-0,1836	-1,9531	6,9580	-2,9907	98,2123	-1,3678	-127,1118	36,64	3,96	-1893	3708	1420
0x50	 14:41:32.885	 2023-03-28 13:45:31.681	0,0269	1,0122	-0,1509	-2,3193	6,2866	-3,1738	98,2013	-1,3568	-127,1008	36,65	3,96	-1891	3706	1420
0x50	 14:41:32.934	 2023-03-28 13:45:31.686	0,0269	1,0122	-0,1509	-2,3193	6,2866	-3,1738	98,1903	-1,3458	-127,0898	36,65	3,96	-1890	3704	1419
0x50	 14:41:32.934	 2023-03-28 13:45:31.691	0,0269	1,0122	-0,1509	-2,3193	6,2866	-3,1738	98,1793	-1,3348	-127,0789	36,65	3,96	-1889	3703	1416
0x50	 14:41:32.934	 2023-03-28 13:45:31.696	0,0269	1,0122	-0,1509	-2,3193	6,2866	-3,1738	98,1683	-1,3293	-127,0679	36,65	3,96	-1888	3703	1418
0x50	 14:41:32.934	 2023-03-28 13:45:31.701	0,0117	0,9785	-0,1245	-1,5259	2,0142	-2,7466	98,1628	-1,3184	-127,0789	36,63	3,96	-1889	3705	1419
0x50	 14:41:32.934	 2023-03-28 13:45:31.706	0,0117	0,9785	-0,1245	-1,5259	2,0142	-2,7466	98,1519	-1,3074	-127,0898	36,63	3,96	-1891	3706	1422
0x50	 14:41:32.934	 2023-03-28 13:45:31.711	0,0117	0,9785	-0,1245	-1,5259	2,0142	-2,7466	98,1464	-1,2909	-127,1008	36,63	3,96	-1892	3705	1424
0x50	 14:41:32.934	 2023-03-28 13:45:31.716	0,0117	0,9785	-0,1245	-1,5259	2,0142	-2,7466	98,1409	-1,2799	-127,1118	36,63	3,96	-1894	3704	1424
0x50	 14:41:32.934	 2023-03-28 13:45:31.721	0,0142	0,9565	-0,1245	-1,4038	-2,1362	-2,2583	98,1354	-1,2689	-127,1393	36,64	3,96	-1896	3703	1421
0x50	 14:41:32.934	 2023-03-28 13:45:31.726	0,0142	0,9565	-0,1245	-1,4038	-2,1362	-2,2583	98,1244	-1,2579	-127,1722	36,64	3,96	-1897	3703	1419
0x50	 14:41:32.934	 2023-03-28 13:45:31.731	0,0142	0,9565	-0,1245	-1,4038	-2,1362	-2,2583	98,1189	-1,2415	-127,1997	36,64	3,96	-1900	3703	1417
0x50	 14:41:32.934	 2023-03-28 13:45:31.736	0,0142	0,9565	-0,1245	-1,4038	-2,1362	-2,2583	98,1134	-1,2305	-127,2327	36,64	3,96	-1904	3704	1416
0x50	 14:41:32.982	 2023-03-28 13:45:31.741	0,0322	0,9639	-0,1333	-1,2207	-4,5776	-1,4648	98,1079	-1,2195	-127,2711	36,61	3,96	-1910	3703	1416
0x50	 14:41:32.982	 2023-03-28 13:45:31.746	0,0322	0,9639	-0,1333	-1,2207	-4,5776	-1,4648	98,1024	-1,2085	-127,3151	36,61	3,96	-1917	3703	1418
0x50	 14:41:32.982	 2023-03-28 13:45:31.751	0,0322	0,9639	-0,1333	-1,2207	-4,5776	-1,4648	98,0969	-1,1975	-127,3535	36,61	3,96	-1924	3705	1420
0x50	 14:41:32.982	 2023-03-28 13:45:31.756	0,0322	0,9639	-0,1333	-1,2207	-4,5776	-1,4648	98,0914	-1,1865	-127,3975	36,61	3,96	-1929	3705	1421
0x50	 14:41:32.982	 2023-03-28 13:45:31.761	0,0483	0,9873	-0,1372	-2,5635	-4,2725	-1,0376	98,0750	-1,1810	-127,4359	36,60	3,96	-1933	3706	1426
0x50	 14:41:32.986	 2023-03-28 13:45:31.766	0,0483	0,9873	-0,1372	-2,5635	-4,2725	-1,0376	98,0640	-1,1700	-127,4744	36,60	3,96	-1936	3708	1425
0x50	 14:41:32.987	 2023-03-28 13:45:31.771	0,0483	0,9873	-0,1372	-2,5635	-4,2725	-1,0376	98,0530	-1,1646	-127,5128	36,60	3,96	-1935	3709	1424
0x50	 14:41:32.987	 2023-03-28 13:45:31.776	0,0483	0,9873	-0,1372	-2,5635	-4,2725	-1,0376	98,0365	-1,1591	-127,5513	36,60	3,96	-1934	3710	1418
0x50	 14:41:32.987	 2023-03-28 13:45:31.781	0,0474	0,9976	-0,1406	-4,7607	-1,9531	-1,1597	98,0145	-1,1536	-127,5787	36,64	3,96	-1934	3711	1411
0x50	 14:41:32.987	 2023-03-28 13:45:31.786	0,0474	0,9976	-0,1406	-4,7607	-1,9531	-1,1597	97,9926	-1,1426	-127,6007	36,64	3,96	-1936	3709	1404
0x50	 14:41:33.010	 2023-03-28 13:45:31.791	0,0474	0,9976	-0,1406	-4,7607	-1,9531	-1,1597	97,9651	-1,1371	-127,6282	36,64	3,96	-1941	3707	1399
0x50	 14:41:33.010	 2023-03-28 13:45:31.796	0,0474	0,9976	-0,1406	-4,7607	-1,9531	-1,1597	97,9431	-1,1316	-127,6501	36,64	3,96	-1945	3705	1395
0x50	 14:41:33.010	 2023-03-28 13:45:31.801	0,0381	0,9927	-0,1436	-5,3711	0,6104	-1,0986	97,9156	-1,1316	-127,6611	36,63	3,96	-1951	3707	1392
0x50	 14:41:33.010	 2023-03-28 13:45:31.806	0,0381	0,9927	-0,1436	-5,3711	0,6104	-1,0986	97,8882	-1,1261	-127,6721	36,63	3,96	-1954	3708	1388
0x50	 14:41:33.010	 2023-03-28 13:45:31.811	0,0381	0,9927	-0,1436	-5,3711	0,6104	-1,0986	97,8607	-1,1206	-127,6831	36,63	3,96	-1951	3711	1381
0x50	 14:41:33.039	 2023-03-28 13:45:31.816	0,0381	0,9927	-0,1436	-5,3711	0,6104	-1,0986	97,8333	-1,1206	-127,6941	36,63	3,96	-1948	3713	1377
0x50	 14:41:33.042	 2023-03-28 13:45:31.821	0,0322	0,9849	-0,1465	-6,1035	2,8076	-1,1597	97,8003	-1,1151	-127,6941	36,62	3,96	-1945	3717	1374
0x50	 14:41:33.042	 2023-03-28 13:45:31.826	0,0322	0,9849	-0,1465	-6,1035	2,8076	-1,1597	97,7728	-1,1151	-127,6941	36,62	3,96	-1942	3720	1372
0x50	 14:41:33.042	 2023-03-28 13:45:31.831	0,0322	0,9849	-0,1465	-6,1035	2,8076	-1,1597	97,7399	-1,1096	-127,6941	36,62	3,96	-1942	3725	1370
0x50	 14:41:33.042	 2023-03-28 13:45:31.836	0,0322	0,9849	-0,1465	-6,1035	2,8076	-1,1597	97,7124	-1,1096	-127,6941	36,62	3,96	-1942	3728	1368
0x50	 14:41:33.042	 2023-03-28 13:45:31.841	0,0415	0,9800	-0,1475	-6,3477	4,1504	-1,0986	97,6794	-1,1096	-127,6831	36,62	3,96	-1940	3730	1365
0x50	 14:41:33.135	 2023-03-28 13:45:31.846	0,0415	0,9800	-0,1475	-6,3477	4,1504	-1,0986	97,6465	-1,1096	-127,6776	36,62	3,96	-1940	3732	1362
0x50	 14:41:33.135	 2023-03-28 13:45:31.851	0,0415	0,9800	-0,1475	-6,3477	4,1504	-1,0986	97,6135	-1,1041	-127,6721	36,62	3,96	-1938	3731	1357
0x50	 14:41:33.135	 2023-03-28 13:45:31.856	0,0415	0,9800	-0,1475	-6,3477	4,1504	-1,0986	97,5806	-1,1041	-127,6666	36,62	3,96	-1939	3730	1353
0x50	 14:41:33.136	 2023-03-28 13:45:31.861	0,0435	0,9873	-0,1455	-8,1787	7,2632	-1,4648	97,5421	-1,1041	-127,6392	36,60	3,96	-1943	3729	1349
0x50	 14:41:33.136	 2023-03-28 13:45:31.866	0,0435	0,9873	-0,1455	-8,1787	7,2632	-1,4648	97,5037	-1,1041	-127,6172	36,60	3,96	-1943	3726	1348
0x50	 14:41:33.143	 2023-03-28 13:45:31.871	0,0435	0,9873	-0,1455	-8,1787	7,2632	-1,4648	97,4597	-1,1041	-127,5952	36,60	3,96	-1942	3726	1347
0x50	 14:41:33.143	 2023-03-28 13:45:31.876	0,0435	0,9873	-0,1455	-8,1787	7,2632	-1,4648	97,4213	-1,1041	-127,5732	36,60	3,96	-1940	3727	1348
0x50	 14:41:33.143	 2023-03-28 13:45:31.881	0,0366	0,9985	-0,1460	-9,6436	5,6763	-1,2817	97,3718	-1,1041	-127,5568	36,64	3,96	-1937	3729	1350
0x50	 14:41:33.143	 2023-03-28 13:45:31.886	0,0366	0,9985	-0,1460	-9,6436	5,6763	-1,2817	97,3279	-1,1041	-127,5403	36,64	3,96	-1935	3732	1350
0x50	 14:41:33.143	 2023-03-28 13:45:31.891	0,0366	0,9985	-0,1460	-9,6436	5,6763	-1,2817	97,2784	-1,1041	-127,5238	36,64	3,96	-1933	3734	1347
0x50	 14:41:33.143	 2023-03-28 13:45:31.896	0,0366	0,9985	-0,1460	-9,6436	5,6763	-1,2817	97,2290	-1,0986	-127,5128	36,64	3,96	-1931	3737	1341
0x50	 14:41:33.143	 2023-03-28 13:45:31.901	0,0337	1,0029	-0,1294	-11,4136	3,2959	-0,5493	97,1741	-1,1041	-127,5073	36,60	3,96	-1929	3739	1337
0x50	 14:41:33.143	 2023-03-28 13:45:31.906	0,0337	1,0029	-0,1294	-11,4136	3,2959	-0,5493	97,1191	-1,1041	-127,5073	36,60	3,96	-1928	3740	1332
0x50	 14:41:33.143	 2023-03-28 13:45:31.911	0,0337	1,0029	-0,1294	-11,4136	3,2959	-0,5493	97,0642	-1,1041	-127,5018	36,60	3,96	-1925	3739	1329
0x50	 14:41:33.143	 2023-03-28 13:45:31.916	0,0337	1,0029	-0,1294	-11,4136	3,2959	-0,5493	97,0093	-1,1041	-127,4963	36,60	3,96	-1923	3739	1326
0x50	 14:41:33.143	 2023-03-28 13:45:31.921	0,0396	0,9990	-0,1099	-10,9253	3,9063	-0,3052	96,9543	-1,1096	-127,4908	36,64	3,96	-1924	3738	1324
0x50	 14:41:33.146	 2023-03-28 13:45:31.926	0,0396	0,9990	-0,1099	-10,9253	3,9063	-0,3052	96,8994	-1,1096	-127,4854	36,64	3,96	-1924	3738	1324
0x50	 14:41:33.146	 2023-03-28 13:45:31.931	0,0396	0,9990	-0,1099	-10,9253	3,9063	-0,3052	96,8500	-1,1151	-127,4799	36,64	3,96	-1925	3737	1321
0x50	 14:41:33.147	 2023-03-28 13:45:31.936	0,0396	0,9990	-0,1099	-10,9253	3,9063	-0,3052	96,7950	-1,1151	-127,4689	36,64	3,96	-1926	3737	1316
0x50	 14:41:33.147	 2023-03-28 13:45:31.941	0,0479	0,9897	-0,1011	-10,0708	8,1177	-1,5259	96,7456	-1,1151	-127,4414	36,65	3,96	-1924	3736	1311
0x50	 14:41:33.147	 2023-03-28 13:45:31.946	0,0479	0,9897	-0,1011	-10,0708	8,1177	-1,5259	96,6962	-1,1151	-127,4084	36,65	3,96	-1920	3736	1304
0x50	 14:41:33.173	 2023-03-28 13:45:31.951	0,0479	0,9897	-0,1011	-10,0708	8,1177	-1,5259	96,6467	-1,1151	-127,3810	36,65	3,96	-1913	3735	1297
0x50	 14:41:33.173	 2023-03-28 13:45:31.956	0,0479	0,9897	-0,1011	-10,0708	8,1177	-1,5259	96,5918	-1,1151	-127,3480	36,65	3,96	-1907	3737	1292
0x50	 14:41:33.173	 2023-03-28 13:45:31.961	0,0435	0,9844	-0,1123	-9,4604	10,8032	-2,7466	96,5479	-1,1096	-127,3041	36,62	3,96	-1900	3740	1286
0x50	 14:41:33.173	 2023-03-28 13:45:31.966	0,0435	0,9844	-0,1123	-9,4604	10,8032	-2,7466	96,4984	-1,1041	-127,2601	36,62	3,96	-1894	3744	1283
0x50	 14:41:33.173	 2023-03-28 13:45:31.971	0,0435	0,9844	-0,1123	-9,4604	10,8032	-2,7466	96,4490	-1,0986	-127,2107	36,62	3,96	-1896	3746	1284
0x50	 14:41:33.200	 2023-03-28 13:45:31.976	0,0435	0,9844	-0,1123	-9,4604	10,8032	-2,7466	96,4050	-1,0931	-127,1667	36,62	3,96	-1900	3751	1287
0x50	 14:41:33.202	 2023-03-28 13:45:31.981	0,0308	0,9810	-0,1123	-10,1929	9,2163	-3,4180	96,3501	-1,0822	-127,1283	36,64	3,96	-1907	3754	1292
