Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X	Magnetic field Y	Magnetic field Z	Temperature()	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
22:35:49.687	COM8_115200	2000-0-0 0:31:41.170	0,548	0,563	1,565	76,721	20,874	39,551	29,724	-27,323	-50,273	-48,158	62,258	41,300	36,04															
22:35:49.687	COM3_115200	2000-0-0 0:26:30.085	0,447	-0,441	1,510	-102,905	-21,545	-10,803	-32,745	-21,967	112,544	-40,958	136,200	13,108	38,71															
22:35:49.718	COM8_115200	2000-0-0 0:31:41.190	0,574	0,481	1,590	81,543	21,484	42,053	30,723	-27,274	-49,213	-48,158	62,258	41,300	36,07															
22:35:49.718	COM8_115200	2000-0-0 0:31:41.210	0,778	0,467	1,564	82,214	18,433	47,729	31,718	-27,318	-48,065	-48,158	62,258	41,300	36,03															
22:35:49.734	COM3_115200	2000-0-0 0:26:30.105	0,470	-0,479	1,404	-103,882	-15,930	-15,564	-34,662	-22,357	112,478	-41,167	135,275	15,792	38,77															
22:35:49.749	COM8_115200	2000-0-0 0:31:41.230	0,708	0,486	1,431	78,552	23,315	51,208	32,618	-27,394	-46,796	-48,158	62,258	41,300	36,00															
22:35:49.749	COM3_115200	2000-0-0 0:26:30.125	0,413	-0,533	1,360	-101,746	-9,155	-14,160	-36,480	-22,604	112,297	-41,342	134,183	18,442	38,72															
22:35:49.749	COM3_115200	2000-0-0 0:26:30.145	0,440	-0,449	1,434	-100,342	-20,508	-18,372	-38,271	-22,972	112,181	-41,517	132,975	21,050	38,72															
22:35:49.765	COM8_115200	2000-0-0 0:31:41.250	0,606	0,494	1,522	78,979	21,851	45,532	33,453	-27,466	-45,588	-48,158	62,258	41,300	36,00															
22:35:49.765	COM3_115200	2000-0-0 0:26:30.165	0,499	-0,439	1,391	-98,938	-15,747	-24,475	-39,990	-23,450	112,006	-41,783	131,650	23,750	38,73															
22:35:49.781	COM8_115200	2000-0-0 0:31:41.270	0,694	0,410	1,515	78,857	18,066	52,490	34,321	-27,592	-44,368	-48,158	62,258	41,300	35,96															
22:35:49.796	COM3_115200	2000-0-0 0:26:30.185	0,458	-0,487	1,248	-93,750	-20,447	-23,743	-41,583	-23,939	111,802	-42,092	130,167	26,350	38,75															
22:35:49.812	COM3_115200	2000-0-0 0:26:30.205	0,445	-0,442	1,190	-91,858	-23,499	-26,855	-43,138	-24,521	111,671	-42,392	128,608	29,050	38,80															
22:35:49.812	COM8_115200	2000-0-0 0:31:41.290	0,845	0,386	1,432	79,529	13,062	57,556	35,118	-27,922	-43,094	-48,158	62,258	41,300	35,97															
22:35:49.827	COM3_115200	2000-0-0 0:26:30.225	0,524	-0,454	1,185	-87,280	-34,058	-27,954	-44,626	-25,236	111,616	-42,700	127,000	31,333	38,76															
22:35:49.827	COM8_115200	2000-0-0 0:31:41.310	0,690	0,418	1,438	71,960	2,686	53,772	35,876	-28,400	-41,946	-48,158	62,258	41,300	35,98															
22:35:49.843	COM8_115200	2000-0-0 0:31:41.330	0,797	0,383	1,474	72,754	0,977	55,298	36,612	-28,932	-40,880	-48,158	62,258	41,300	36,01															
22:35:49.843	COM3_115200	2000-0-0 0:26:30.245	0,457	-0,453	1,223	-82,825	-34,424	-27,588	-46,055	-26,054	111,682	-43,008	125,300	33,725	38,76															
22:35:49.859	COM8_115200	2000-0-0 0:31:41.350	0,856	0,327	1,439	67,444	-12,817	58,105	37,282	-29,702	-39,902	-48,158	62,258	41,300	35,98															
22:35:49.874	COM3_115200	2000-0-0 0:26:30.265	0,505	-0,389	1,143	-81,238	-22,522	-31,189	-47,351	-26,752	111,577	-43,250	123,450	36,133	38,79															
22:35:49.890	COM8_115200	2000-0-0 0:31:41.370	0,742	0,335	1,470	65,979	-12,695	53,040	37,925	-30,520	-39,040	-48,158	62,258	41,300	35,98															
22:35:49.890	COM3_115200	2000-0-0 0:26:30.285	0,538	-0,383	1,061	-75,378	-34,851	-29,358	-48,571	-27,510	111,528	-43,400	121,617	38,517	38,76															
22:35:49.906	COM8_115200	2000-0-0 0:31:41.390	0,783	0,325	1,460	63,721	-20,935	54,077	38,578	-31,377	-38,243	-48,158	62,258	41,300	35,97															
22:35:49.921	COM3_115200	2000-0-0 0:26:30.305	0,429	-0,382	1,054	-68,787	-34,668	-28,442	-49,724	-28,328	111,632	-43,608	119,700	40,725	38,75															
22:35:49.937	COM8_115200	2000-0-0 0:31:41.410	0,832	0,269	1,432	62,622	-28,381	52,917	39,216	-32,399	-37,601	-48,158	62,258	41,300	36,00															
22:35:49.952	COM3_115200	2000-0-0 0:26:30.325	0,474	-0,363	1,137	-64,270	-29,419	-29,175	-50,724	-29,086	111,671	-43,650	117,858	42,733	38,78															
22:35:49.952	COM3_115200	2000-0-0 0:26:30.345	0,441	-0,337	1,170	-61,890	-26,917	-30,273	-51,592	-29,833	111,610	-43,608	116,050	44,458	38,76															
22:35:49.952	COM8_115200	2000-0-0 0:31:41.430	0,794	0,231	1,394	61,646	-32,837	51,453	39,869	-33,464	-37,046	-48,158	62,258	41,300	36,00															
22:35:49.968	COM8_115200	2000-0-0 0:31:41.450	0,732	0,173	1,414	59,082	-29,724	47,058	40,507	-34,514	-36,579	-48,158	62,258	41,300	35,97															
22:35:49.968	COM3_115200	2000-0-0 0:26:30.365	0,441	-0,266	1,102	-61,340	-20,508	-29,602	-52,405	-30,465	111,495	-43,617	114,217	46,233	38,76															
22:35:49.984	COM3_115200	2000-0-0 0:26:30.385	0,411	-0,186	1,157	-61,584	-15,930	-30,151	-53,141	-31,080	111,302	-43,583	112,317	47,875	38,70															
22:35:49.984	COM8_115200	2000-0-0 0:31:41.470	0,685	0,173	1,436	59,570	-24,719	47,424	41,078	-35,425	-36,024	-48,158	62,258	41,300	36,00															
22:35:49.999	COM8_115200	2000-0-0 0:31:41.490	0,697	0,125	1,421	59,937	-26,794	49,072	41,616	-36,398	-35,502	-48,158	62,258	41,300	36,01															
22:35:50.015	COM3_115200	2000-0-0 0:26:30.405	0,369	-0,146	1,163	-63,293	-9,460	-28,748	-53,817	-31,586	110,978	-43,642	110,533	49,408	38,77															
22:35:50.031	COM8_115200	2000-0-0 0:31:41.510	0,734	0,084	1,407	59,570	-26,001	49,988	42,100	-37,348	-34,898	-48,158	62,258	41,300	35,99															
22:35:50.031	COM3_115200	2000-0-0 0:26:30.425	0,368	-0,149	1,141	-65,613	-10,925	-28,564	-54,503	-32,058	110,643	-43,817	108,775	50,792	38,76															
22:35:50.046	COM3_115200	2000-0-0 0:26:30.445	0,433	-0,087	1,195	-70,862	-16,113	-28,687	-55,272	-32,591	110,380	-44,042	106,933	51,967	38,69															
22:35:50.046	COM8_115200	2000-0-0 0:31:41.530	0,741	0,111	1,342	62,073	-31,921	52,368	42,621	-38,342	-34,294	-48,158	62,258	41,300	36,01															
22:35:50.109	COM8_115200	2000-0-0 0:31:41.550	0,697	0,091	1,352	65,857	-35,828	57,800	43,171	-39,529	-33,761	-48,158	62,258	41,300	36,03															
22:35:50.109	COM8_115200	2000-0-0 0:31:41.570	0,918	0,073	1,303	72,815	-32,349	57,068	43,786	-40,677	-33,118	-48,158	62,258	41,300	36,00															
22:35:50.109	COM8_115200	2000-0-0 0:31:41.590	0,888	0,104	1,237	67,810	-30,029	54,504	44,363	-41,770	-32,470	-48,158	62,258	41,300	35,95															
22:35:50.109	COM3_115200	2000-0-0 0:26:30.465	0,285	-0,087	1,125	-80,872	-12,573	-26,367	-56,201	-33,080	110,138	-44,233	105,042	53,192	38,76															
22:35:50.124	COM3_115200	2000-0-0 0:26:30.485	0,372	-0,085	1,052	-88,562	-33,203	-22,949	-57,393	-33,618	110,083	-44,400	102,958	54,492	38,74															
22:35:50.124	COM3_115200	2000-0-0 0:26:30.505	0,412	-0,043	1,025	-90,637	-55,237	-16,968	-59,002	-34,343	110,676	-44,325	100,692	55,992	38,75															
22:35:50.124	COM8_115200	2000-0-0 0:31:41.610	0,653	0,014	1,245	71,289	-6,165	47,852	44,802	-42,578	-31,635	-48,158	62,258	41,300	36,00															
22:35:50.124	COM3_115200	2000-0-0 0:26:30.525	0,381	-0,022	1,007	-91,553	-60,425	-9,888	-60,782	-35,035	111,583	-43,900	98,225	57,467	38,75															
22:35:50.140	COM8_115200	2000-0-0 0:31:41.630	0,780	0,046	1,326	71,838	-7,813	48,035	45,137	-43,193	-30,641	-48,158	62,258	41,300	36,00															
22:35:50.155	COM3_115200	2000-0-0 0:26:30.545	0,334	0,012	1,097	-92,529	-49,438	-4,883	-62,562	-35,541	112,467	-43,058	95,750	59,008	38,79															
22:35:50.171	COM3_115200	2000-0-0 0:26:30.565	0,332	0,031	1,055	-92,163	-41,199	2,808	-64,221	-35,810	113,181	-42,150	93,233	60,717	38,75															
22:35:50.171	COM8_115200	2000-0-0 0:31:41.650	0,796	-0,003	1,340	63,232	-24,292	47,607	45,549	-44,022	-29,916	-48,158	62,258	41,300	35,99															
22:35:50.187	COM8_115200	2000-0-0 0:31:41.670	0,692	-0,118	1,273	66,650	-0,305	44,006	45,807	-44,681	-29,042	-48,158	62,258	41,300	36,00															
22:35:50.202	COM8_115200	2000-0-0 0:31:41.690	0,679	-0,152	1,287	62,805	0,916	44,678	45,868	-45,148	-27,944	-48,158	62,258	41,300	35,93															
22:35:50.231	COM3_115200	2000-0-0 0:26:30.585	0,417	0,071	0,998	-87,219	-44,617	-0,610	-65,792	-36,019	113,895	-41,150	90,617	62,358	38,74															
22:35:50.233	COM3_115200	2000-0-0 0:26:30.605	0,395	0,113	1,021	-80,444	-45,715	-3,540	-67,247	-36,332	114,681	-40,092	88,008	63,725	38,72															
22:35:50.236	COM8_115200	2000-0-0 0:31:41.710	0,663	-0,161	1,350	50,659	-13,489	48,462	45,807	-45,802	-26,982	-48,158	62,258	41,300	36,04															
22:35:50.238	COM3_115200	2000-0-0 0:26:30.625	0,341	0,143	1,065	-74,768	-29,053	-8,972	-68,379	-36,656	115,153	-39,017	85,417	64,950	38,75															
22:35:50.261	COM8_115200	2000-0-0 0:31:41.730	0,650	-0,213	1,371	47,180	-10,925	50,598	45,593	-46,533	-26,005	-48,158	62,258	41,300	36,00															
22:35:50.261	COM3_115200	2000-0-0 0:26:30.645	0,277	0,185	1,056	-69,885	-12,878	-10,620	-69,126	-36,898	115,203	-38,025	82,975	66,000	38,78															
22:35:50.261	COM3_115200	2000-0-0 0:26:30.665	0,246	0,245	1,066	-65,552	-7,507	-18,433	-69,587	-37,156	114,961	-37,250	80,583	66,942	38,76															
22:35:50.277	COM8_115200	2000-0-0 0:31:41.750	0,619	-0,286	1,380	45,166	-6,836	53,955	45,187	-47,247	-24,884	-48,158	62,258	41,300	35,99															
22:35:50.277	COM8_115200	2000-0-0 0:31:41.770	0,688	-0,293	1,378	42,725	-5,066	55,969	44,583	-47,928	-23,588	-48,158	62,258	41,300	36,01															
22:35:50.292	COM3_115200	2000-0-0 0:26:30.685	0,310	0,205	1,102	-62,744	-10,254	-26,489	-69,928	-37,557	114,664	-36,717	78,208	67,783	38,72															
22:35:50.311	COM8_115200	2000-0-0 0:31:41.790	0,677	-0,292	1,363	35,645	-0,977	58,960	43,748	-48,571	-22,115	-48,158	62,258	41,300	36,01															
22:35:50.316	COM3_115200	2000-0-0 0:26:30.705	0,235	0,274	1,050	-61,035	-1,953	-24,963	-70,137	-37,963	114,247	-36,317	75,867	68,300	38,75															
22:35:50.333	COM3_115200	2000-0-0 0:26:30.725	0,308	0,275	1,057	-58,105	-4,517	-28,870	-70,214	-38,375	113,725	-36,083	73,650	68,792	38,72															
22:35:50.335	COM8_115200	2000-0-0 0:31:41.810	0,646	-0,332	1,379	35,645	7,874	61,279	42,643	-49,125	-20,402	-48,158	62,258	41,300	36,01															
22:35:50.345	COM3_115200	2000-0-0 0:26:30.745	0,252	0,257	1,026	-56,213	-2,625	-25,879	-70,247	-38,826	113,247	-35,975	71,400	69,175	38,76															
22:35:50.345	COM8_115200	2000-0-0 0:31:41.830	0,799	-0,316	1,324	33,020	7,568	65,247	41,353	-49,636	-18,490	-48,158	62,258	41,300	36,00															
22:35:50.360	COM3_115200	2000-0-0 0:26:30.765	0,428	0,306	0,961	-54,077	-4,883	-26,428	-70,241	-39,194	112,769	-35,842	69,292	69,483	38,74															
22:35:50.360	COM8_115200	2000-0-0 0:31:41.850	0,750	-0,313	1,289	32,654	5,310	62,927	40,029	-50,186	-16,606	-48,158	62,258	41,300	36,01															
22:35:50.392	COM8_115200	2000-0-0 0:31:41.870	0,732	-0,309	1,306	32,288	6,226	58,655	38,749	-50,636	-14,766	-48,158	62,258	41,300	36,02															
22:35:50.407	COM3_115200	2000-0-0 0:26:30.785	0,321	0,269	0,958	-53,040	-1,465	-16,785	-70,219	-39,441	112,330	-35,742	67,208	69,808	38,70															
22:35:50.407	COM3_115200	2000-0-0 0:26:30.805	0,293	0,296	0,979	-50,781	-3,418	-19,592	-70,126	-39,666	111,852	-35,692	65,092	70,025	38,70															
22:35:50.407	COM8_115200	2000-0-0 0:31:41.890	0,702	-0,326	1,292	34,546	6,592	56,213	37,485	-51,004	-12,936	-48,158	62,258	41,300	36,00															
22:35:50.423	COM3_115200	2000-0-0 0:26:30.825	0,356	0,276	1,063	-50,903	-8,362	-15,503	-70,109	-39,908	111,533	-35,667	63,117	70,308	38,80															
22:35:50.423	COM8_115200	2000-0-0 0:31:41.910	0,761	-0,392	1,264	35,278	-5,005	50,232	36,442	-51,394	-11,321	-48,158	62,258	41,300	35,96															
22:35:50.454	COM8_115200	2000-0-0 0:31:41.930	0,597	-0,447	1,313	31,494	-7,690	44,739	35,552	-51,877	-10,052	-48,158	62,258	41,300	36,00															
22:35:50.454	COM3_115200	2000-0-0 0:26:30.845	0,233	0,343	1,059	-52,795	-0,732	-6,714	-70,071	-40,040	111,160	-35,558	61,233	70,458	38,82															
22:35:50.485	COM3_115200	2000-0-0 0:26:30.865	0,333	0,381	1,058	-53,467	1,953	-6,836	-69,983	-40,034	110,671	-35,400	59,400	70,517	38,73															
22:35:50.485	COM8_115200	2000-0-0 0:31:41.950	0,656	-0,396	1,394	39,551	5,615	42,847	34,640	-52,108	-8,630	-48,158	62,258	41,300	36,00															
22:35:50.485	COM8_115200	2000-0-0 0:31:41.970	0,729	-0,443	1,361	39,490	-4,211	44,373	33,772	-52,361	-7,169	-48,158	62,258	41,300	36,00															
22:35:50.501	COM3_115200	2000-0-0 0:26:30.885	0,278	0,401	1,080	-53,040	-10,254	-7,385	-70,021	-40,106	110,402	-35,333	57,533	70,492	38,74															
22:35:50.516	COM8_115200	2000-0-0 0:31:41.990	0,625	-0,513	1,349	38,574	2,625	37,476	32,953	-52,581	-5,828	-48,158	62,258	41,300	35,97															
22:35:50.516	COM3_115200	2000-0-0 0:26:30.905	0,277	0,383	1,095	-51,636	0,366	-6,958	-69,955	-40,150	110,023	-35,192	55,667	70,458	38,76															
22:35:50.516	COM8_115200	2000-0-0 0:31:42.010	0,560	-0,489	1,411	40,283	16,418	31,006	32,119	-52,449	-4,444	-48,158	62,258	41,300	35,99															
22:35:50.532	COM3_115200	2000-0-0 0:26:30.925	0,265	0,380	1,114	-48,767	4,211	-3,967	-69,758	-40,117	109,517	-35,183	53,942	70,383	38,80															
22:35:50.548	COM3_115200	2000-0-0 0:26:30.945	0,331	0,437	1,102	-47,241	4,150	-5,005	-69,500	-40,018	108,979	-35,250	52,175	70,292	38,78															
22:35:50.563	COM8_115200	2000-0-0 0:31:42.030	0,668	-0,505	1,410	42,297	17,883	30,579	31,311	-52,180	-3,049	-48,158	62,258	41,300	35,98															
22:35:50.563	COM3_115200	2000-0-0 0:26:30.965	0,337	0,466	1,085	-43,213	1,648	-7,874	-69,181	-40,018	108,468	-35,367	50,492	70,058	38,76															
22:35:50.579	COM8_115200	2000-0-0 0:31:42.050	0,704	-0,521	1,400	37,964	9,399	31,677	30,504	-51,998	-1,697	-48,158	62,258	41,300	35,98															
22:35:50.579	COM8_115200	2000-0-0 0:31:42.070	0,627	-0,544	1,410	36,560	11,475	29,297	29,729	-51,833	-0,450	-48,158	62,258	41,300	35,98															
22:35:50.595	COM3_115200	2000-0-0 0:26:30.985	0,258	0,449	1,105	-38,147	4,517	-12,878	-68,730	-40,073	107,891	-35,483	48,958	69,892	38,74															
22:35:50.610	COM3_115200	2000-0-0 0:26:31.005	0,269	0,401	1,120	-34,729	1,343	-13,550	-68,170	-40,188	107,298	-35,575	47,525	69,600	38,76															
22:35:50.610	COM8_115200	2000-0-0 0:31:42.090	0,661	-0,527	1,416	32,288	7,263	28,625	28,949	-51,658	0,720	-48,158	62,258	41,300	35,94															
22:35:50.626	COM3_115200	2000-0-0 0:26:31.025	0,299	0,420	1,114	-34,729	2,747	-13,123	-67,604	-40,276	106,727	-35,575	46,183	69,375	38,75															
22:35:50.641	COM8_115200	2000-0-0 0:31:42.110	0,533	-0,528	1,464	31,677	9,949	27,954	28,141	-51,487	1,851	-48,158	62,258	41,300	35,97															
22:35:50.657	COM3_115200	2000-0-0 0:26:31.045	0,256	0,532	1,108	-35,461	-2,991	-15,015	-67,110	-40,386	106,227	-35,550	44,950	69,033	38,71															
22:35:50.657	COM8_115200	2000-0-0 0:31:42.130	0,564	-0,553	1,501	36,377	8,484	30,518	27,400	-51,279	2,999	-48,158	62,258	41,300	35,97															
22:35:50.673	COM8_115200	2000-0-0 0:31:42.150	0,595	-0,559	1,488	36,987	3,601	35,217	26,631	-51,191	4,235	-48,158	62,258	41,300	35,94															
22:35:50.673	COM3_115200	2000-0-0 0:26:31.065	0,252	0,511	1,168	-32,837	0,000	-19,470	-66,539	-40,578	105,661	-35,533	43,642	68,717	38,74															
22:35:50.688	COM3_115200	2000-0-0 0:26:31.085	0,196	0,444	1,208	-31,128	7,202	-16,052	-65,841	-40,721	104,991	-35,508	42,308	68,483	38,76															
22:35:50.688	COM8_115200	2000-0-0 0:31:42.170	0,567	-0,598	1,500	33,508	1,038	34,119	25,878	-51,147	5,411	-48,158	62,258	41,300	36,02															
22:35:50.704	COM8_115200	2000-0-0 0:31:42.190	0,555	-0,594	1,506	35,950	5,554	32,288	25,126	-51,037	6,581	-48,158	62,258	41,300	35,97															
22:35:50.704	COM3_115200	2000-0-0 0:26:31.105	0,209	0,490	1,198	-34,424	10,925	-13,306	-65,116	-40,726	104,211	-35,500	41,067	68,317	38,71															
22:35:50.720	COM3_115200	2000-0-0 0:26:31.125	0,232	0,568	1,190	-36,865	5,554	-15,076	-64,479	-40,737	103,469	-35,525	39,842	67,933	38,73															
22:35:50.735	COM8_115200	2000-0-0 0:31:42.210	0,557	-0,617	1,524	37,598	8,362	35,034	24,362	-50,850	7,839	-48,158	62,258	41,300	36,00															
22:35:50.751	COM3_115200	2000-0-0 0:26:31.145	0,249	0,568	1,208	-34,973	-1,587	-19,592	-63,902	-40,864	102,832	-35,533	38,600	67,442	38,69															
22:35:50.751	COM8_115200	2000-0-0 0:31:42.230	0,621	-0,622	1,534	36,804	3,662	37,476	23,582	-50,691	9,141	-48,158	62,258	41,300	35,93															
22:35:50.767	COM3_115200	2000-0-0 0:26:31.165	0,194	0,546	1,200	-32,410	2,319	-19,165	-63,270	-41,028	102,195	-35,542	37,350	67,183	38,74															
22:35:50.767	COM8_115200	2000-0-0 0:31:42.250	0,650	-0,667	1,506	32,104	1,343	39,124	22,725	-50,636	10,426	-48,158	62,258	41,300	35,97															
22:35:50.782	COM8_115200	2000-0-0 0:31:42.270	0,553	-0,708	1,534	31,006	8,606	36,316	21,824	-50,455	11,739	-48,158	62,258	41,300	35,98															
22:35:50.782	COM3_115200	2000-0-0 0:26:31.185	0,207	0,553	1,208	-33,691	3,601	-18,066	-62,584	-41,111	101,475	-35,517	36,083	67,025	38,70															
22:35:50.829	COM8_115200	2000-0-0 0:31:42.290	0,527	-0,644	1,556	29,541	12,573	35,645	20,891	-50,147	13,052	-48,158	62,258	41,300	35,97															
22:35:50.845	COM8_115200	2000-0-0 0:31:42.310	0,580	-0,659	1,520	24,841	7,996	36,743	19,929	-49,883	14,304	-48,158	62,258	41,300	36,01															
22:35:50.845	COM3_115200	2000-0-0 0:26:31.205	0,229	0,618	1,188	-32,654	3,723	-20,447	-61,897	-41,193	100,750	-35,483	34,825	66,725	38,73															
22:35:50.860	COM8_115200	2000-0-0 0:31:42.330	0,587	-0,715	1,510	19,958	7,019	35,828	18,907	-49,620	15,546	-48,158	62,258	41,300	36,02															
22:35:50.860	COM3_115200	2000-0-0 0:26:31.225	0,278	0,656	1,216	-28,931	-3,967	-26,001	-61,166	-41,413	100,036	-35,500	33,608	66,392	38,72															
22:35:50.860	COM3_115200	2000-0-0 0:26:31.245	0,226	0,605	1,260	-26,489	-0,122	-27,649	-60,370	-41,693	99,338	-35,417	32,417	66,067	38,76															
22:35:50.860	COM8_115200	2000-0-0 0:31:42.350	0,574	-0,730	1,514	15,442	13,855	33,447	17,820	-49,268	16,749	-48,158	62,258	41,300	36,03															
22:35:50.876	COM3_115200	2000-0-0 0:26:31.265	0,266	0,561	1,257	-26,428	4,700	-25,940	-59,469	-41,891	98,503	-35,233	31,242	65,683	38,76															
22:35:50.907	COM8_115200	2000-0-0 0:31:42.370	0,599	-0,723	1,532	14,038	18,250	32,898	16,699	-48,801	17,935	-48,158	62,258	41,300	35,97															
22:35:50.907	COM3_115200	2000-0-0 0:26:31.285	0,296	0,656	1,207	-27,100	2,930	-25,208	-58,596	-42,028	97,674	-35,042	30,100	65,292	38,76															
22:35:50.907	COM8_115200	2000-0-0 0:31:42.390	0,639	-0,692	1,555	13,367	22,034	30,457	15,612	-48,224	19,067	-48,158	62,258	41,300	35,98															
22:35:50.923	COM3_115200	2000-0-0 0:26:31.305	0,260	0,640	1,198	-22,766	7,202	-29,419	-57,607	-42,204	96,751	-34,858	29,025	64,892	38,63															
22:35:50.923	COM8_115200	2000-0-0 0:31:42.410	0,596	-0,698	1,528	11,108	25,391	23,499	14,628	-47,554	20,039	-48,158	62,258	41,300	35,98															
22:35:50.923	COM3_115200	2000-0-0 0:26:31.325	0,274	0,572	1,173	-19,836	9,094	-27,222	-56,481	-42,347	95,735	-34,642	27,925	64,608	38,84															
22:35:50.938	COM8_115200	2000-0-0 0:31:42.430	0,625	-0,706	1,540	11,169	28,992	19,836	13,749	-46,774	20,852	-48,158	62,258	41,300	35,98															
22:35:50.954	COM3_115200	2000-0-0 0:26:31.345	0,285	0,615	1,159	-18,738	7,324	-17,822	-55,443	-42,369	94,883	-34,500	26,892	64,267	38,70															
22:35:50.970	COM8_115200	2000-0-0 0:31:42.450	0,628	-0,689	1,573	11,780	27,893	16,479	12,969	-45,972	21,555	-48,158	62,258	41,300	35,99															
22:35:50.970	COM3_115200	2000-0-0 0:26:31.365	0,307	0,609	1,125	-15,930	5,798	-15,930	-54,404	-42,314	94,092	-34,433	26,000	64,083	38,74															
22:35:50.985	COM3_115200	2000-0-0 0:26:31.385	0,280	0,611	1,142	-11,230	7,202	-14,465	-53,333	-42,220	93,362	-34,350	25,192	63,792	38,84															
22:35:50.985	COM8_115200	2000-0-0 0:31:42.470	0,571	-0,714	1,612	14,160	33,936	15,198	12,310	-45,104	22,159	-48,158	62,258	41,300	36,04															
22:35:51.001	COM8_115200	2000-0-0 0:31:42.490	0,568	-0,709	1,630	14,587	29,541	15,747	11,717	-44,209	22,742	-48,158	62,258	41,300	36,00															
22:35:51.016	COM3_115200	2000-0-0 0:26:31.405	0,319	0,599	1,162	-7,813	11,169	-11,353	-52,163	-42,050	92,604	-34,275	24,517	63,550	38,75															
22:35:51.016	COM3_115200	2000-0-0 0:26:31.425	0,295	0,561	1,189	-5,981	13,367	-8,667	-50,960	-41,803	91,857	-34,292	23,883	63,208	38,67															
22:35:51.032	COM8_115200	2000-0-0 0:31:42.510	0,570	-0,746	1,670	11,658	18,250	17,578	11,118	-43,528	23,269	-48,158	62,258	41,300	36,01															
22:35:51.048	COM8_115200	2000-0-0 0:31:42.530	0,521	-0,718	1,673	10,010	15,747	16,113	10,508	-42,962	23,774	-48,158	62,258	41,300	35,98															
22:35:51.048	COM3_115200	2000-0-0 0:26:31.445	0,259	0,634	1,172	-3,906	25,208	-5,920	-49,664	-41,375	91,005	-34,308	23,400	62,875	38,73															
22:35:51.063	COM8_115200	2000-0-0 0:31:42.550	0,527	-0,708	1,645	10,254	19,836	14,771	9,959	-42,336	24,208	-48,158	62,258	41,300	36,05															
