Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
02:54:20.176	COM3_115200	2000-0-0 4:45:38.025	0,312	-0,940	2,042	2,441	1,343	1,953	-25,939	-9,058	-36,370	11,400	67,658	-52,142	39,82															
02:54:20.191	COM3_115200	2000-0-0 4:45:38.045	0,297	-0,945	2,043	1,221	0,610	1,831	-25,895	-9,003	-36,343	11,400	67,658	-52,142	39,82															
02:54:20.191	COM3_115200	2000-0-0 4:45:38.065	0,293	-0,945	2,033	1,831	-0,793	3,235	-25,851	-8,976	-36,293	11,400	67,658	-52,142	39,82															
02:54:20.191	COM8_115200	2000-0-0 4:50:11.550	0,228	0,970	1,807	2,686	-2,991	-0,061	28,493	-8,388	-155,797	-48,158	62,258	41,300	37,49															
02:54:20.191	COM8_115200	2000-0-0 4:50:11.570	0,215	0,985	1,806	1,770	-1,648	-0,671	28,548	-8,377	-155,819	-48,158	62,258	41,300	37,27															
02:54:20.207	COM3_115200	2000-0-0 4:45:38.085	0,295	-0,951	2,046	1,282	0,000	2,319	-25,812	-8,943	-36,244	11,400	67,658	-52,142	39,76															
02:54:20.207	COM8_115200	2000-0-0 4:50:11.590	0,240	0,965	1,807	1,465	2,747	-1,160	28,570	-8,333	-155,830	-48,158	62,258	41,300	37,27															
02:54:20.223	COM3_115200	2000-0-0 4:45:38.105	0,294	-0,948	2,049	1,160	-2,991	2,502	-25,790	-8,937	-36,183	11,400	67,658	-52,142	39,73															
02:54:20.238	COM8_115200	2000-0-0 4:50:11.610	0,222	0,968	1,791	1,648	6,592	0,671	28,586	-8,207	-155,775	-48,158	62,258	41,300	37,33															
02:54:20.238	COM3_115200	2000-0-0 4:45:38.125	0,293	-0,958	2,047	0,183	-3,357	2,502	-25,779	-8,965	-36,107	11,400	67,658	-52,142	39,82															
02:54:20.254	COM8_115200	2000-0-0 4:50:11.630	0,230	0,977	1,804	2,441	7,568	2,014	28,619	-8,075	-155,676	-48,158	62,258	41,300	37,39															
02:54:20.254	COM3_115200	2000-0-0 4:45:38.145	0,284	-0,967	2,043	1,526	-5,127	2,258	-25,763	-9,003	-36,019	11,400	67,658	-52,142	39,88															
02:54:20.270	COM3_115200	2000-0-0 4:45:38.165	0,301	-0,955	2,035	1,099	-6,409	0,732	-25,746	-9,086	-35,931	11,400	67,658	-52,142	39,76															
02:54:20.270	COM8_115200	2000-0-0 4:50:11.650	0,252	0,978	1,814	2,014	8,850	2,380	28,647	-7,932	-155,550	-48,158	62,258	41,300	37,36															
02:54:20.301	COM8_115200	2000-0-0 4:50:11.670	0,250	0,977	1,813	2,625	9,521	2,808	28,669	-7,767	-155,407	-48,158	62,258	41,300	37,39															
02:54:20.301	COM3_115200	2000-0-0 4:45:38.185	0,304	-0,956	2,027	0,183	-7,446	0,000	-25,741	-9,185	-35,870	11,400	67,658	-52,142	39,82															
02:54:20.316	COM8_115200	2000-0-0 4:50:11.690	0,241	0,983	1,827	1,831	8,240	3,174	28,696	-7,630	-155,264	-48,158	62,258	41,300	37,23															
02:54:20.316	COM3_115200	2000-0-0 4:45:38.205	0,275	-0,940	2,029	-0,183	-8,606	-0,244	-25,741	-9,316	-35,788	11,400	67,658	-52,142	39,73															
